2.900000000000000017e-04	1.088204978038033209e-05	7.616471784443092227e-06	8.439919640746603173e-06	5.777538055855042316e-06
2.919999999999999961e-04	1.014909421939034523e-05	7.307512195122127117e-06	8.857497209475623232e-06	5.616991026687036069e-06
2.939999999999999905e-04	1.068962607861959703e-05	6.521323465389816025e-06	9.303934340802707322e-06	5.780666826577225982e-06
2.959999999999999849e-04	1.065879541109007846e-05	6.561717038983979936e-06	8.983634190829819109e-06	5.962050838023486341e-06
2.979999999999999793e-04	1.017747147421242320e-05	6.652007104795509994e-06	9.077097102185814208e-06	6.383206410171345761e-06
2.999999999999999737e-04	1.136289426751563357e-05	7.357787710594598264e-06	7.991540312202533378e-06	6.236630652778503268e-06
3.020000000000000223e-04	1.062452830188704821e-05	7.712485197961400015e-06	8.293972825456001581e-06	5.486846149467935028e-06
3.040000000000000167e-04	1.087386385800686537e-05	7.183482806580179890e-06	1.043330898466060449e-05	5.417072211295437760e-06
3.060000000000000111e-04	1.175249538866958158e-05	7.529341979590966397e-06	1.080199637023624114e-05	6.905358166189293295e-06
3.080000000000000055e-04	1.137916113889135447e-05	8.159533667465437639e-06	9.565764800428302385e-06	6.400584290551549469e-06
3.099999999999999999e-04	1.094560447651269253e-05	7.268109472049470511e-06	8.864494507540230924e-06	5.809015306737202452e-06
3.119999999999999944e-04	1.112826347305415398e-05	7.131777925911988857e-06	8.721240612980266118e-06	6.337019262376085433e-06
3.139999999999999888e-04	1.048157165013838064e-05	6.394501366120033480e-06	9.088419445151154944e-06	6.288752609603131685e-06
3.159999999999999832e-04	9.828339724095119350e-06	6.807380811707306595e-06	8.814365049981207626e-06	5.603743968373756317e-06
3.179999999999999776e-04	1.117864554614288837e-05	8.383387439830014285e-06	8.900243005794956485e-06	5.556216496628178236e-06
3.200000000000000262e-04	1.002585982106750075e-05	7.312556141378786483e-06	9.718990270123417039e-06	5.826305609284465782e-06
3.220000000000000206e-04	1.082137137865797815e-05	7.133631774454888923e-06	9.227285059104913347e-06	6.528610132755509729e-06
3.240000000000000150e-04	1.156150775133479912e-05	7.570523123578281149e-06	8.764950604405429680e-06	6.122146713242120715e-06
3.260000000000000094e-04	1.044169124877063643e-05	9.652529157806316189e-06	8.301871440195070662e-06	5.438988884500211763e-06
3.280000000000000038e-04	1.062756648555928059e-05	8.852529550827637788e-06	8.626259210049764826e-06	6.497553083923323099e-06
3.299999999999999982e-04	1.100276297612021291e-05	6.313077928098930208e-06	9.839206502273229788e-06	8.198128933492334662e-06
3.319999999999999926e-04	1.148014001853214898e-05	7.118425930326633841e-06	9.843522601984780834e-06	6.163780534595350738e-06
3.339999999999999870e-04	1.085183707236333375e-05	7.945424645907182154e-06	9.739570405727680924e-06	5.564072962364160406e-06
3.359999999999999814e-04	1.011232429491219855e-05	7.523267028330147892e-06	9.678455284552572700e-06	5.470450031212616360e-06
3.379999999999999758e-04	1.059238149520302692e-05	8.199726252395462287e-06	9.201623397539334867e-06	5.008729993764425066e-06
3.400000000000000244e-04	1.168612901535426192e-05	7.544253047245056329e-06	8.771751412429587113e-06	5.752118391216273623e-06
3.420000000000000188e-04	1.103374233128861827e-05	6.555346434980690757e-06	8.830042653149761974e-06	6.116504854369084273e-06
3.440000000000000132e-04	1.033073609116568111e-05	6.955170652426076815e-06	9.244576753818013837e-06	6.538126568540809308e-06
3.460000000000000076e-04	1.165464617957525829e-05	6.859796647430393709e-06	9.379120157583416679e-06	6.469808027923022687e-06
3.480000000000000020e-04	1.149409885069348837e-05	6.784634201585675946e-06	1.071981988742987693e-05	6.543062720608333511e-06
3.499999999999999964e-04	1.045505860290642312e-05	7.286277180522238834e-06	1.048429242513181155e-05	6.143037409980029779e-06
3.519999999999999908e-04	1.102926949898573174e-05	7.343956852169403288e-06	9.098948977641592233e-06	5.457712344280708577e-06
3.539999999999999853e-04	1.141159494448167843e-05	7.289979072370839471e-06	8.485084645084840061e-06	5.696064295000754020e-06
3.559999999999999797e-04	1.138467350793925383e-05	7.437080436941605964e-06	8.723424523693426387e-06	5.680405445223777656e-06
3.579999999999999741e-04	1.044500023418130883e-05	7.702370545585627914e-06	9.623202856565657730e-06	6.357261574990248268e-06
3.600000000000000227e-04	1.047538519353594281e-05	8.523735275706808732e-06	9.537321404726660536e-06	6.906477500716313719e-06
3.620000000000000171e-04	1.143475719193854005e-05	7.225393150023902662e-06	9.103103690013068631e-06	6.434632843791532812e-06
3.640000000000000115e-04	1.169869911875814349e-05	6.273854402278782849e-06	8.172504147834753517e-06	6.533007997831284129e-06
3.660000000000000059e-04	1.022652480968563838e-05	7.571549893843067022e-06	7.794117968025534240e-06	5.545713956967110373e-06
3.680000000000000003e-04	1.012143051647477672e-05	8.515049178463983566e-06	8.563275582998835196e-06	5.789200552585865454e-06
3.699999999999999947e-04	1.092078354554329502e-05	6.854752642899455759e-06	9.339261196469119823e-06	7.040876552227703069e-06
3.719999999999999891e-04	1.121691982697886753e-05	6.952487931674501951e-06	9.091216904276718677e-06	5.681956970232666774e-06
3.739999999999999835e-04	1.131920207096110719e-05	8.233921600967812707e-06	8.788433616340812570e-06	4.924498033004763703e-06
3.759999999999999779e-04	1.109253879824938049e-05	7.359060534591401547e-06	1.064489491727550977e-05	5.790880144187576164e-06
3.780000000000000265e-04	1.085320225812759540e-05	6.659825715810227208e-06	1.100678070581015568e-05	6.065466901585845141e-06
3.800000000000000209e-04	1.091179176044587649e-05	6.802743459302125106e-06	9.518224828413154347e-06	6.250447412786758028e-06
3.820000000000000153e-04	1.149554100726805340e-05	6.837416115042017995e-06	9.736596005725253216e-06	6.725671620961369484e-06
3.840000000000000097e-04	1.087984779745382253e-05	6.954599062079379339e-06	8.770749677657250389e-06	5.954630258849823908e-06
3.860000000000000041e-04	1.066985645932984377e-05	7.625190917421631237e-06	9.110402449135515890e-06	5.556854606249100509e-06
3.879999999999999985e-04	1.092578258952594977e-05	7.286008951157588110e-06	8.910311271910361329e-06	6.437964199839533599e-06
3.899999999999999929e-04	1.124279088525939286e-05	7.258408452069577397e-06	7.857901974806309655e-06	6.978105994787321024e-06
3.919999999999999873e-04	1.156980544747108809e-05	7.232179245738743987e-06	9.226611548895717710e-06	6.645687099221003242e-06
3.939999999999999817e-04	1.122623577972440932e-05	7.523287120755644344e-06	1.037232266027757886e-05	6.846799744263844996e-06
3.959999999999999762e-04	1.189945040285969316e-05	8.036917793517658825e-06	1.024816701341531557e-05	5.635951113969778106e-06
3.980000000000000248e-04	1.256159522334215925e-05	8.285704801947074398e-06	8.505650491217378110e-06	5.678355131377230887e-06
4.000000000000000192e-04	1.119763016518576301e-05	7.180553291461078560e-06	8.131261384335359904e-06	6.718087405032565078e-06
4.020000000000000136e-04	1.088547442405336030e-05	7.003853348297984226e-06	9.743591842302920189e-06	7.035888450868916972e-06
4.040000000000000080e-04	1.046314801782808974e-05	8.397241379310549500e-06	8.669587910420781775e-06	6.697741644083271095e-06
4.060000000000000024e-04	1.046832519714579134e-05	7.758851872959713169e-06	8.606904862324273625e-06	6.423084099693269773e-06
4.079999999999999968e-04	1.129396394571570532e-05	6.501784396300780436e-06	8.800418925578851718e-06	6.215658454791499677e-06
4.099999999999999912e-04	1.134174125305151380e-05	7.134397180012559991e-06	8.494422642407151069e-06	5.621978534764485328e-06
4.119999999999999856e-04	1.105726610144247027e-05	8.151804474443150229e-06	9.791267393241185379e-06	5.882714843749825089e-06
4.139999999999999800e-04	1.081353696969665459e-05	7.596915897331614690e-06	8.953867368684687378e-06	6.264673383165223130e-06
4.159999999999999744e-04	1.118764044943845043e-05	7.409806540992732975e-06	8.467765263782075198e-06	5.764794545128447745e-06
4.180000000000000230e-04	1.179916415383831393e-05	7.622437137330937042e-06	9.867348207501805630e-06	5.898604651162942651e-06
4.200000000000000174e-04	1.192918271288007743e-05	7.367383283317924073e-06	1.050958581622919053e-05	6.143625701173014830e-06
4.220000000000000118e-04	1.050339533788523881e-05	6.897669276830738553e-06	9.931836195508296467e-06	6.022922134732984621e-06
4.240000000000000062e-04	1.043005985783730971e-05	7.447595364798102583e-06	8.727370478983130313e-06	6.408404255318963174e-06
4.260000000000000006e-04	1.085286875273763783e-05	7.271447298150401505e-06	9.906220095694009525e-06	6.501976657896657314e-06
4.279999999999999950e-04	1.161625084639855257e-05	7.706983685862975030e-06	9.895732889997450066e-06	5.539855155765157212e-06
4.299999999999999894e-04	1.070281683382145828e-05	8.460810123722024370e-06	9.340770287059665741e-06	5.990080795525323421e-06
4.319999999999999838e-04	9.992042654240472803e-06	7.299639341066165814e-06	9.160805437988711651e-06	5.680579949313203438e-06
4.339999999999999782e-04	1.184554097838174644e-05	6.839163393917056497e-06	8.969071388208444851e-06	5.417458265414928326e-06
4.360000000000000269e-04	1.069997601113110075e-05	7.484931780698873108e-06	9.537005140530288290e-06	7.196714456392060196e-06
4.380000000000000213e-04	1.028201014292326224e-05	8.228150752664739094e-06	9.003882516072306958e-06	7.086852941176659033e-06
4.400000000000000157e-04	1.170622014592437252e-05	7.477457686354972886e-06	8.868909858455659560e-06	6.312962599070039370e-06
4.420000000000000101e-04	1.132012993604675326e-05	7.213621694523158870e-06	9.508880308880022190e-06	6.458348968104861230e-06
4.440000000000000045e-04	1.081868723620983816e-05	7.398241454257823679e-06	1.057595142899419098e-05	5.993234672304253440e-06
4.459999999999999989e-04	1.134273943339635472e-05	7.390407579196870011e-06	9.270660003894062642e-06	6.061911949685689660e-06
4.479999999999999933e-04	1.206824306044008344e-05	7.663555419097102110e-06	8.942447574334626422e-06	6.299065420560564598e-06
4.499999999999999877e-04	1.089670673311801368e-05	7.923711776531340792e-06	9.706108581911782493e-06	5.875306309051941130e-06
4.519999999999999821e-04	1.001269641734782635e-05	7.575799271550161410e-06	9.321318107667444757e-06	6.943736042072071692e-06
4.539999999999999765e-04	1.103984951240064466e-05	7.415774619993258519e-06	1.011562101685337487e-05	6.397106066640271255e-06
4.560000000000000251e-04	1.156300290335989935e-05	6.995991965245184686e-06	9.435799207397852775e-06	6.217571926203224804e-06
4.580000000000000195e-04	1.137747168656225191e-05	7.255852713178072743e-06	8.498352073293820400e-06	6.159698344730430817e-06
4.600000000000000139e-04	1.194583534201044447e-05	7.147029348603933305e-06	8.777952562369154891e-06	6.089057366691748513e-06
4.620000000000000083e-04	1.109868126399629078e-05	7.221389652345998726e-06	8.686391827800282300e-06	6.367600422833138932e-06
4.640000000000000027e-04	1.071988079215561461e-05	8.016292014558110701e-06	8.712968159082804735e-06	6.423004131680823072e-06
4.659999999999999971e-04	1.120014062578500643e-05	7.843171344784439705e-06	9.133435622043439581e-06	6.261287598259105467e-06
4.679999999999999915e-04	1.085139882255599428e-05	8.072789995687559774e-06	9.867283780049442569e-06	5.718208246810864851e-06
4.699999999999999859e-04	1.100982376462424999e-05	8.445474538994841504e-06	8.608846571049521900e-06	6.644560871363367736e-06
4.719999999999999803e-04	1.159931342973086446e-05	8.617688014270300520e-06	8.730737497020765091e-06	6.373359254630606331e-06
4.739999999999999747e-04	1.253539430048931606e-05	7.497041597837694812e-06	1.020759435782398017e-05	6.273826184881323467e-06
4.760000000000000234e-04	1.155488316667557424e-05	6.513142558928574224e-06	9.956452647132867442e-06	7.362105842092581558e-06
4.780000000000000178e-04	1.061340718850644706e-05	7.444559317652921335e-06	9.232572868868072996e-06	6.683428793320839968e-06
4.800000000000000122e-04	1.057434399567532259e-05	7.708905978154337326e-06	1.035177831241454113e-05	5.587528335468590751e-06
4.820000000000000066e-04	1.101649871566911113e-05	6.929344708255624228e-06	1.033462832338603998e-05	5.826370291559252381e-06
4.840000000000000010e-04	1.160666590334197077e-05	7.680476710614477504e-06	8.840721601633549112e-06	5.857822670337309190e-06
